avg_temp,precip,snow,wind_dir,wind_speed,wind_power,air_pressure,max_temp,min_temp,features,prediction
14.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.1,10.5,"[14.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.1,10.5]",0
3.9,12.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.1,0.8,"[3.9,12.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.1,0.8]",0
5.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.0,2.4,"[5.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.0,2.4]",0
12.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.7,8.0,"[12.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.7,8.0]",0
12.1,1.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,15.9,9.1,"[12.1,1.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,15.9,9.1]",0
19.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.7,13.6,"[19.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.7,13.6]",0
10.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.2,5.3,"[10.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.2,5.3]",0
-3.2,0.5,200.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.1,-5.2,"[-3.2,0.5,200.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.1,-5.2]",2
2.2,6.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.7,0.4,"[2.2,6.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.7,0.4]",0
9.4,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.7,5.7,"[9.4,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.7,5.7]",0
-4.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,0.2,-7.5,"[-4.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,0.2,-7.5]",0
16.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.9,11.6,"[16.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.9,11.6]",0
10.4,2.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.8,6.0,"[10.4,2.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.8,6.0]",0
1.7,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.3,-0.4,"[1.7,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.3,-0.4]",0
14.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.4,6.6,"[14.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.4,6.6]",0
16.9,24.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.1,14.1,"[16.9,24.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.1,14.1]",0
-5.6,0.0,40.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-4.5,-6.5,"[-5.6,0.0,40.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-4.5,-6.5]",1
13.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.6,9.1,"[13.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.6,9.1]",0
11.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.2,9.1,"[11.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.2,9.1]",0
1.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,2.9,-0.2,"[1.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,2.9,-0.2]",0
16.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.0,10.2,"[16.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.0,10.2]",0
20.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,27.7,14.4,"[20.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,27.7,14.4]",0
13.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.0,9.0,"[13.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.0,9.0]",0
17.4,5.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.4,15.1,"[17.4,5.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.4,15.1]",0
8.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,11.5,6.4,"[8.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,11.5,6.4]",0
-0.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,0.8,-1.8,"[-0.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,0.8,-1.8]",0
-0.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.7,-1.8,"[-0.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.7,-1.8]",0
-3.4,0.0,20.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-2.5,-4.3,"[-3.4,0.0,20.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-2.5,-4.3]",1
-3.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-2.9,-5.4,"[-3.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-2.9,-5.4]",0
15.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.3,8.6,"[15.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.3,8.6]",0
10.2,3.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.3,8.1,"[10.2,3.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.3,8.1]",0
3.2,3.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.0,1.7,"[3.2,3.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.0,1.7]",0
-7.0,1.2,140.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-4.2,-10.1,"[-7.0,1.2,140.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-4.2,-10.1]",2
6.2,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.9,4.1,"[6.2,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.9,4.1]",0
0.3,1.3,10.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.6,-2.3,"[0.3,1.3,10.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.6,-2.3]",0
-0.3,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.2,-3.8,"[-0.3,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.2,-3.8]",0
6.9,1.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.5,3.1,"[6.9,1.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.5,3.1]",0
13.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.7,9.9,"[13.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.7,9.9]",0
5.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.6,2.9,"[5.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.6,2.9]",0
-1.9,0.0,30.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.1,-4.2,"[-1.9,0.0,30.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.1,-4.2]",1
-1.3,0.0,470.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.8,-3.8,"[-1.3,0.0,470.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.8,-3.8]",3
16.8,5.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.9,14.1,"[16.8,5.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.9,14.1]",0
13.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.8,7.4,"[13.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.8,7.4]",0
14.8,1.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.4,10.4,"[14.8,1.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.4,10.4]",0
18.8,8.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.1,14.5,"[18.8,8.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.1,14.5]",0
13.5,13.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.9,8.9,"[13.5,13.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.9,8.9]",0
13.1,4.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.5,11.1,"[13.1,4.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.5,11.1]",0
-0.6,5.6,60.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,2.8,-2.2,"[-0.6,5.6,60.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,2.8,-2.2]",1
13.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.3,9.0,"[13.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.3,9.0]",0
19.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.6,16.0,"[19.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.6,16.0]",0
18.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.6,14.6,"[18.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.6,14.6]",0
11.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.2,5.6,"[11.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.2,5.6]",0
6.9,3.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.2,5.1,"[6.9,3.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.2,5.1]",0
3.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.0,1.7,"[3.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.0,1.7]",0
17.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.2,10.3,"[17.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.2,10.3]",0
6.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.2,4.3,"[6.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.2,4.3]",0
2.1,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.3,1.3,"[2.1,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.3,1.3]",0
13.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.1,7.9,"[13.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.1,7.9]",0
16.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.0,11.2,"[16.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.0,11.2]",0
10.8,15.2,0.0,229.0,21.2,59.3,1011.7,13.0,8.7,"[10.8,15.2,0.0,229.0,21.2,59.3,1011.7,13.0,8.7]",0
-1.1,0.1,10.0,149.0,5.1,16.7,999.1,1.5,-3.6,"[-1.1,0.1,10.0,149.0,5.1,16.7,999.1,1.5,-3.6]",0
18.2,5.1,0.0,207.0,7.2,29.6,1014.1,22.7,14.0,"[18.2,5.1,0.0,207.0,7.2,29.6,1014.1,22.7,14.0]",0
13.8,2.2,0.0,287.0,4.8,22.2,1019.6,16.2,11.4,"[13.8,2.2,0.0,287.0,4.8,22.2,1019.6,16.2,11.4]",0
5.1,6.5,0.0,214.0,15.7,75.9,993.3,6.9,3.6,"[5.1,6.5,0.0,214.0,15.7,75.9,993.3,6.9,3.6]",0
6.8,0.0,0.0,190.0,3.4,16.7,1023.1,11.6,1.7,"[6.8,0.0,0.0,190.0,3.4,16.7,1023.1,11.6,1.7]",0
9.6,5.8,0.0,213.0,8.2,33.3,1009.8,10.8,8.7,"[9.6,5.8,0.0,213.0,8.2,33.3,1009.8,10.8,8.7]",0
16.4,0.0,0.0,28.0,6.4,20.4,1022.0,23.3,8.6,"[16.4,0.0,0.0,28.0,6.4,20.4,1022.0,23.3,8.6]",5
23.5,0.0,0.0,29.0,5.4,14.8,1017.4,31.0,15.7,"[23.5,0.0,0.0,29.0,5.4,14.8,1017.4,31.0,15.7]",5
16.8,0.0,0.0,34.0,5.2,18.5,1017.7,21.6,13.2,"[16.8,0.0,0.0,34.0,5.2,18.5,1017.7,21.6,13.2]",5
3.5,0.0,0.0,125.0,3.6,14.8,1030.7,8.8,0.7,"[3.5,0.0,0.0,125.0,3.6,14.8,1030.7,8.8,0.7]",0
7.0,3.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,11.6,5.3,"[7.0,3.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,11.6,5.3]",0
13.4,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.3,9.4,"[13.4,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.3,9.4]",0
4.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.9,1.9,"[4.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.9,1.9]",0
12.6,0.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.5,9.6,"[12.6,0.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.5,9.6]",0
19.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.9,14.0,"[19.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.9,14.0]",0
14.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.3,11.5,"[14.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.3,11.5]",0
17.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.3,10.9,"[17.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.3,10.9]",0
14.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.4,11.9,"[14.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.4,11.9]",0
1.4,1.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.5,-0.1,"[1.4,1.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.5,-0.1]",0
17.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.0,12.5,"[17.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.0,12.5]",0
5.9,1.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.8,4.5,"[5.9,1.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.8,4.5]",0
21.6,0.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,27.8,14.6,"[21.6,0.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,27.8,14.6]",0
3.2,4.9,10.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.2,0.2,"[3.2,4.9,10.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.2,0.2]",0
0.7,7.1,10.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,2.2,-0.7,"[0.7,7.1,10.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,2.2,-0.7]",0
-2.0,0.2,70.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-0.9,-2.8,"[-2.0,0.2,70.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-0.9,-2.8]",1
18.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.2,11.6,"[18.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.2,11.6]",0
20.3,6.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,26.1,14.1,"[20.3,6.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,26.1,14.1]",0
13.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.0,9.6,"[13.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.0,9.6]",0
11.5,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.8,10.0,"[11.5,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.8,10.0]",0
12.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.8,8.5,"[12.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.8,8.5]",0
5.4,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.8,4.1,"[5.4,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.8,4.1]",0
17.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.0,14.7,"[17.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.0,14.7]",0
15.4,1.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.3,11.1,"[15.4,1.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.3,11.1]",0
9.3,15.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,11.3,7.7,"[9.3,15.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,11.3,7.7]",0
15.7,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.2,14.0,"[15.7,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.2,14.0]",0
7.6,5.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.7,6.5,"[7.6,5.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.7,6.5]",0
6.4,22.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.5,5.8,"[6.4,22.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.5,5.8]",0
-3.0,0.0,50.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.6,-6.4,"[-3.0,0.0,50.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.6,-6.4]",1
-3.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-0.5,-5.9,"[-3.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-0.5,-5.9]",0
11.8,21.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.5,8.7,"[11.8,21.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.5,8.7]",0
17.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.4,14.4,"[17.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.4,14.4]",0
10.1,1.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.1,6.7,"[10.1,1.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.1,6.7]",0
10.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.5,8.4,"[10.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.5,8.4]",0
7.8,4.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,11.8,5.3,"[7.8,4.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,11.8,5.3]",0
-2.4,0.0,50.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.7,-3.4,"[-2.4,0.0,50.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.7,-3.4]",1
-1.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.1,-3.1,"[-1.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.1,-3.1]",0
13.6,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.4,9.9,"[13.6,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.4,9.9]",0
18.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.7,15.2,"[18.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.7,15.2]",0
12.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.1,7.5,"[12.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.1,7.5]",0
6.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.2,2.9,"[6.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.2,2.9]",0
12.9,23.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.9,10.7,"[12.9,23.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.9,10.7]",0
5.2,2.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.8,0.6,"[5.2,2.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.8,0.6]",0
14.8,5.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.4,9.9,"[14.8,5.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.4,9.9]",0
21.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,28.8,16.2,"[21.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,28.8,16.2]",0
1.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.7,0.5,"[1.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.7,0.5]",0
12.8,2.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.4,9.1,"[12.8,2.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.4,9.1]",0
9.4,1.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.0,5.2,"[9.4,1.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.0,5.2]",0
0.7,0.3,70.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.7,-0.5,"[0.7,0.3,70.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.7,-0.5]",1
18.1,3.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.5,16.2,"[18.1,3.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.5,16.2]",0
18.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.6,12.9,"[18.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.6,12.9]",0
3.9,0.7,20.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.8,1.5,"[3.9,0.7,20.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.8,1.5]",0
3.9,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.4,1.4,"[3.9,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.4,1.4]",0
10.6,1.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.7,8.7,"[10.6,1.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.7,8.7]",0
9.0,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.3,4.7,"[9.0,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.3,4.7]",0
4.1,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.1,2.0,"[4.1,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.1,2.0]",0
13.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.3,9.6,"[13.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.3,9.6]",0
5.6,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.6,3.2,"[5.6,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.6,3.2]",0
